,Case ID,Actual,Prefix Length,Prediction,Prediction Probability,LIME Subset Stability,LIME Weight Stability,LIME Adjusted Weight Stability
585,Case32_7,1,7,1,0.9975696,0.5445121951219511,0.9055435293586499,0.9055435293586499
586,Case32_8,1,8,1,0.9947305000000001,0.8321197411003236,0.8976514552984606,0.8976514552984606
587,Case33,1,1,1,0.9998415999999999,0.36118108032465723,-1.3839504508278457,-1.3839504508278457
588,Case34_12,0,12,0,0.9998581,0.2083670856306672,0.8789835808050646,0.8789835808050646
589,Case34_13,0,13,0,0.9995961999999999,0.29888198757763973,0.8540207564020563,0.8540207564020563
590,Case34_14,0,14,0,0.9999587999999999,0.0717523103184412,0.7039659874828657,0.7039659874828657
591,Case34_15,0,15,0,0.99751604,0.04701474498428815,0.8764331884335874,0.8764331884335874
592,Case34_16,0,16,0,0.99886906,0.15986826202562232,0.8423849856207035,0.8423849856207035
593,Case34_17,0,17,0,0.9937985,0.3336857769423559,0.8968215794871112,0.8968215794871112
594,Case34_18,0,18,0,0.9957212,0.32500956754688104,0.8856460217316007,0.8856460217316007
595,Case34_19,0,19,0,0.9900421999999999,0.21514281987739658,0.8365388720657385,0.8365388720657385
596,Case34_20,0,20,0,0.9924318000000001,0.3229635463546354,0.8497998082677009,0.8497998082677009
597,Case34_3,0,3,0,0.9982460999999999,0.1538370615525546,0.08793594992278253,0.08793594992278253
598,Case37_11,1,11,1,0.9986331,0.21639751552795006,0.6617486248595115,0.6617486248595115
599,Case37_12,1,12,1,0.9976318000000001,0.25763975155279506,0.8237086456032425,0.8237086456032425
600,Case37_13,1,13,1,0.9955995999999999,0.14871794871794863,0.7560761844986605,0.7560761844986605
601,Case37_14,1,14,1,0.9972234000000001,0.15296187683284457,0.40503277381803704,0.40503277381803704
602,Case37_15,1,15,1,0.9926575000000001,0.1715294840294841,0.8018281197589989,0.8018281197589989
603,Case37_3,1,3,1,0.99869317,0.14986522911051192,0.06774381152499342,0.06774381152499342
604,Case37_4,1,4,1,0.9990208,0.26717287656719046,0.7789554818573585,0.7789554818573585
605,Case37_6,1,6,1,0.99780756,0.13216227519866175,0.7111013412941014,0.7111013412941014
606,Case37_8,1,8,1,0.9994299000000001,0.05625865137433239,0.9021355398169973,0.9021355398169973
607,Case37_9,1,9,1,0.9976337,0.23745878325656322,0.8678661444066207,0.8678661444066207
608,Case38_10,1,10,1,0.99947697,0.15462962962962967,0.8678019239925683,0.8678019239925683
609,Case38_11,1,11,1,0.99847466,0.230513574027428,0.8882100711209693,0.8882100711209693
610,Case38_12,1,12,1,0.9967505999999999,0.1479411429223222,0.8589569339368006,0.8589569339368006
611,Case38_13,1,13,1,0.99893695,0.35317955112219446,0.8393960139959116,0.8393960139959116
612,Case38_9,1,9,1,0.99993765,0.39631485372555353,0.7539897301908103,0.7539897301908103
613,Case39_11,0,11,0,0.9993426,0.2590697010093316,0.7561468318488196,0.7561468318488196
614,Case39_12,0,12,0,0.99943995,0.4059507174261272,0.9001900787075324,0.9001900787075324
615,Case39_13,0,13,0,0.9994413000000001,0.2531838316722037,0.713779461102148,0.713779461102148
616,Case39_4,0,4,0,0.9991561,0.4028718130660597,0.8983061655839444,0.8983061655839444
617,Case39_6,0,6,0,0.99997187,0.200821847184946,0.5429850755267895,0.5429850755267895
618,Case39_8,0,8,0,0.9994265,0.26301467955603275,0.8000573593863062,0.8000573593863062
619,Case39_9,0,9,0,0.99949265,0.4187675070028011,0.8494410728902779,0.8494410728902779
620,Case3_10,0,10,0,0.99889195,0.24704706187284786,0.7122586345967387,0.7122586345967387
621,Case3_11,0,11,0,0.9994902,0.18656763858281056,0.8308153427482784,0.8308153427482784
622,Case3_12,0,12,0,0.9989688,0.3628128358667282,0.7018267566978222,0.7018267566978222
623,Case3_13,0,13,0,0.9980121999999999,0.22874919198448596,0.8742336255308126,0.8742336255308126
624,Case3_14,0,14,0,0.9984335999999999,0.42082417582417586,0.8034074290339053,0.8034074290339053
625,Case3_15,0,15,0,0.98874146,0.32945898050661926,0.8702629055601977,0.8702629055601977
626,Case3_3,0,3,0,0.9946200000000001,0.3261626733073092,0.921846573915164,0.921846573915164
627,Case4,0,1,1,0.8575559000000001,0.16511307022255917,0.8628263622586506,0.8628263622586506
628,Case40_6,0,6,0,0.98399746,0.29177620958442885,0.6574136472398643,0.6574136472398643
629,Case40_8,0,8,0,0.9978385000000001,0.11210954214805291,0.8296202809665897,0.8296202809665897
630,Case41_11,0,11,0,0.99787223,0.11199483224998996,0.8031549226792161,0.8031549226792161
631,Case41_12,0,12,0,0.99971056,0.21252371916508528,0.5395520389763574,0.5395520389763574
632,Case41_13,0,13,0,0.999921,0.14731105949615853,0.3348241605764045,0.3348241605764045
633,Case41_3,0,3,0,0.9975439,0.34375561545372857,0.8836296058690314,0.8836296058690314
634,Case41_5,0,5,0,0.97939205,0.1485811746094522,0.8618637706005932,0.8618637706005932
635,Case41_6,0,6,0,0.97354615,0.2989864864864865,0.8922567002769848,0.8922567002769848
636,Case41_9,0,9,0,0.9988739,0.2436092654115911,0.9077239045235861,0.9077239045235861
637,Case42_3,1,3,1,0.99798965,0.18575949367088596,0.8243663115352086,0.8243663115352086
638,Case43,0,1,0,0.9916553,0.18636396951040735,-0.04551382196970821,-0.04551382196970821
639,Case43_11,0,11,0,0.9979985999999998,0.42260869565217385,0.9154536568280663,0.9154536568280663
640,Case43_3,0,3,0,0.9997488000000001,0.15883923274668765,0.8957789341266363,0.8957789341266363
641,Case43_5,0,5,0,0.98914325,0.24444987907937277,0.794569854509329,0.794569854509329
642,Case43_6,0,6,0,0.9962851,0.3845675468809797,0.7803772314847042,0.7803772314847042
643,Case43_8,0,8,0,0.9995396000000001,0.38136645962732907,0.8057624844148329,0.8057624844148329
644,Case44_10,1,10,1,0.99938166,0.7118555806283631,0.8411256504390108,0.8411256504390108
645,Case44_11,1,11,1,0.9995073,0.6213503649635037,0.8846479201247351,0.8846479201247351
646,Case44_4,1,4,1,0.99833566,0.5445121951219511,0.7272242992589542,0.7272242992589542
647,Case44_6,1,6,1,0.9898128,0.6068480173230477,0.8476729559545535,0.8476729559545535
648,Case44_9,1,9,1,0.9995653,0.6213503649635037,0.7816951470965595,0.7816951470965595
649,Case46_4,0,4,0,0.99315536,0.26840357030191664,0.18490564910183271,0.18490564910183271
650,Case46_6,0,6,0,0.9939019,0.30149957921661397,0.8226958276046836,0.8226958276046836
651,Case46_8,0,8,0,0.9987473,0.2717185535242991,0.893502762123259,0.893502762123259
652,Case47_7,0,7,0,0.99922353,0.28190247226454535,0.8942480427535072,0.8942480427535072
653,Case48_5,1,5,1,0.9852136,0.17117011278195482,0.47474975607373904,0.47474975607373904
654,Case49_3,1,3,1,0.98915035,0.22145792388779695,0.8876313571602801,0.8876313571602801
655,Case4_10,0,10,1,0.9753033999999999,0.31294572566453616,0.37115195621825725,0.37115195621825725
656,Case4_2,0,2,1,0.714503,0.25710924713584293,-0.6164046652398061,-0.6164046652398061
657,Case4_3,0,3,1,0.96811163,0.37282469316724665,0.9124424857661595,0.9124424857661595
658,Case4_5,0,5,1,0.99250644,0.29587087087087083,0.8711389707613495,0.8711389707613495
659,Case4_7,0,7,1,0.9288934999999999,0.21308142191355184,0.8865106470822388,0.8865106470822388
660,Case52_4,0,4,0,0.99922013,0.2726350260596837,0.7708078865694078,0.7708078865694078
661,Case52_8,0,8,0,0.99573547,0.5158333333333334,0.8287870939220292,0.8287870939220292
662,Case53_7,1,7,1,0.8432801999999999,0.30694250366381515,0.3842504936656582,0.3842504936656582
663,Case54_2,1,2,1,0.87883604,0.408621303883149,0.6847724010214132,0.6847724010214132
664,Case54_3,1,3,0,0.9320649999999999,0.39463191675581066,0.5847338123711138,0.5847338123711138
665,Case55,1,1,1,0.9840620000000001,0.33257542147293695,0.8821809768142852,0.8821809768142852
666,Case55_12,1,12,1,0.99958223,0.19577639751552778,0.8530139651598486,0.8530139651598486
667,Case55_4,1,4,1,0.99805427,0.452970530081913,0.8914949255127642,0.8914949255127642
668,Case55_5,1,5,1,0.9938299,0.3558701185819829,0.8990540046447822,0.8990540046447822
669,Case55_9,1,9,1,0.99090636,0.21639751552795028,0.7187201101866556,0.7187201101866556
670,Case56,0,1,0,0.9907891,0.14858117460945197,0.8240974492464874,0.8240974492464874
671,Case56_2,0,2,0,0.9965671999999999,0.27826086956521745,0.9193943720470225,0.9193943720470225
672,Case56_3,0,3,0,0.9893566999999999,0.3794856459330145,0.7266941919466778,0.7266941919466778
673,Case56_7,0,7,0,0.9999449,0.36020833333333324,0.8683461599099035,0.8683461599099035
674,Case58_6,0,6,0,0.9957790999999999,0.33290055334013424,0.645338134703128,0.645338134703128
675,Case58_7,0,7,0,0.9687269000000001,0.38136645962732907,0.7046955138308859,0.7046955138308859
676,Case59_5,1,5,0,0.9999753,0.2712720609754543,0.8483912300316283,0.8483912300316283
677,Case59_6,1,6,0,0.9999794,0.1491402116402114,0.8445219421891159,0.8445219421891159
678,Case59_8,1,8,0,0.9977668,0.18276444111027768,0.79031597208662,0.79031597208662
679,Case60_11,0,11,0,0.8583815,0.23967967849649807,0.9109634617782214,0.9109634617782214
680,Case60_12,0,12,0,0.93916154,0.18300242942112765,0.5743989322540499,0.5743989322540499
681,Case60_13,0,13,0,0.8230814000000001,0.3452009823257709,0.880266451580313,0.880266451580313
682,Case60_2,0,2,0,0.6637795,0.29364644829556263,0.903521733590438,0.903521733590438
683,Case60_5,0,5,0,0.9493607,0.24486887477891273,0.899362683923181,0.899362683923181
684,Case60_6,0,6,1,0.6941494,0.41626373626373625,0.8345635538208946,0.8345635538208946
685,Case60_7,0,7,1,0.55945706,0.2946565518384945,0.8735429598903177,0.8735429598903177
686,Case60_9,0,9,0,0.76733464,0.3116427432216904,0.8451529775589942,0.8451529775589942
687,Case61_10,1,10,1,0.99976784,0.5158333333333334,0.7996847725706078,0.7996847725706078
688,Case61_11,1,11,1,0.99929464,0.37784325889164605,0.8726216072905697,0.8726216072905697
689,Case61_14,1,14,1,0.9998435999999999,0.39256963278660284,0.8855360159955153,0.8855360159955153
690,Case61_16,1,16,1,0.99799985,0.1715294840294841,0.842902441051543,0.842902441051543
691,Case61_5,1,5,1,0.99929965,0.35867026055705287,0.8222407800134285,0.8222407800134285
692,Case61_8,1,8,1,0.99976236,0.2741720847116078,0.9056299073839889,0.9056299073839889
693,Case62_2,0,2,0,0.99635434,0.30756199507955284,0.8665739608755779,0.8665739608755779
694,Case62_7,0,7,0,0.99868304,0.38282051282051277,0.8277746337246552,0.8277746337246552
695,Case63_3,1,3,1,0.9972601999999999,0.2278043593833068,0.8740220788376079,0.8740220788376079
696,Case63_4,1,4,1,0.9886284,0.42798946336682175,0.8821130753815456,0.8821130753815456
697,Case63_7,1,7,1,0.9969501000000001,0.3877805769274414,0.8747175530171227,0.8747175530171227
698,Case64_2,0,2,1,0.9992489,0.8321197411003236,0.909332506557307,0.909332506557307
699,Case64_4,0,4,1,0.99065644,0.6213503649635037,0.8770299344967585,0.8770299344967585
700,Case66_2,0,2,0,0.99949664,0.4346049046321526,0.5504176245302287,0.5504176245302287
701,Case67_10,0,10,0,0.9993318999999999,0.48124999999999984,0.888332142998294,0.888332142998294
702,Case67_12,0,12,0,0.9986978000000001,0.11950598534929424,0.8175444219595238,0.8175444219595238
703,Case67_13,0,13,0,0.99834114,0.10663030998851908,0.7759145077309215,0.7759145077309215
704,Case67_14,0,14,0,0.9990728999999999,0.2726350260596837,0.40898012287235375,0.40898012287235375
705,Case67_15,0,15,0,0.9987418,0.15361796086231005,0.8930948207243664,0.8930948207243664
706,Case67_16,0,16,0,0.9979925,0.2471437393855178,0.5119886142805871,0.5119886142805871
707,Case67_17,0,17,0,0.99665236,0.16999999999999982,0.7749645614952253,0.7749645614952253
708,Case67_18,0,18,0,0.9877476000000001,0.24812455767869768,0.8227606641958656,0.8227606641958656
709,Case67_19,0,19,0,0.99564576,0.34313790147068524,0.8110337525029856,0.8110337525029856
710,Case67_4,0,4,0,0.9920642,0.39704473090358283,0.8332919973734648,0.8332919973734648
711,Case67_6,0,6,0,0.9927948,0.1860409491006506,0.7457521198463348,0.7457521198463348
712,Case67_8,0,8,0,0.9906623,0.4618950371162761,0.7316434116878205,0.7316434116878205
713,Case68_3,0,3,0,0.9992882,0.31875686550400517,0.9036142313920683,0.9036142313920683
714,Case68_5,0,5,0,0.9999966999999998,0.04474176377499606,0.8233775361865396,0.8233775361865396
715,Case69,0,1,0,0.9843526,0.35529562277254867,0.9040189672711162,0.9040189672711162
716,Case69_2,0,2,0,0.7891629,0.34048690589067987,0.7600696247637405,0.7600696247637405
717,Case6_10,1,10,1,0.99887675,0.26010567603487966,0.8339241927344374,0.8339241927344374
718,Case6_14,1,14,1,0.9950648000000001,0.16269794721407627,0.8482897098950964,0.8482897098950964
719,Case6_15,1,15,1,0.9984414,0.3677266686116245,0.7452700821405402,0.7452700821405402
720,Case6_16,1,16,1,0.99229735,0.04600059323709682,0.7145575537230708,0.7145575537230708
721,Case6_7,1,7,1,0.99791795,0.30909683140008326,-1.9433136560538844,-1.9433136560538844
722,Case6_9,1,9,1,0.99929667,0.292028535980149,0.9098989698893559,0.9098989698893559
723,Case7,0,1,0,0.9765712,0.24386494334680864,0.8883583008325973,0.8883583008325973
724,Case70_6,1,6,1,0.986685,0.23980388987662282,-0.1678320436999594,-0.1678320436999594
725,Case71_6,0,6,0,0.99964505,0.21831773500500296,0.8235729687367782,0.8235729687367782
726,Case72_10,0,10,0,0.99932784,0.30812044731712307,0.8232334036624112,0.8232334036624112
727,Case72_9,0,9,0,0.9996279,0.08239264517630618,0.8710589019019556,0.8710589019019556
728,Case73_10,1,10,1,0.99956304,0.2976923076923076,0.7703995399240253,0.7703995399240253
729,Case74_2,0,2,0,0.9962081,0.3132362139059732,0.9090638109151545,0.9090638109151545
730,Case74_3,0,3,0,0.9995081,0.3716041685223124,0.8757162318033539,0.8757162318033539
731,Case75_10,1,10,1,0.9913579,0.40818155889663055,0.8779935423036841,0.8779935423036841
732,Case75_12,1,12,1,0.9935406999999999,0.2774133462908972,0.47634755313647914,0.47634755313647914
733,Case75_4,1,4,1,0.9976646999999998,0.2694909688013136,0.8893757769332037,0.8893757769332037
734,Case75_6,1,6,1,0.9960438,0.2581867581867583,0.7564144032035272,0.7564144032035272
735,Case78_11,1,11,1,0.99932826,0.6844586374695865,0.8779026174361914,0.8779026174361914
736,Case78_12,1,12,1,0.9998965,0.4932844932844933,0.8753668575698732,0.8753668575698732
737,Case78_13,1,13,1,0.99943143,1.0,0.7264103912062971,0.7264103912062971
738,Case78_14,1,14,1,0.9998118,0.6213503649635037,0.7743846427935176,0.7743846427935176
739,Case78_15,1,15,1,0.9990594,0.8321197411003236,0.8572838892485481,0.8572838892485481
740,Case78_18,1,18,1,0.9992398000000001,0.7118555806283631,0.8536885746961661,0.8536885746961661
741,Case78_19,1,19,1,0.99952984,0.5349429502852485,0.819973036773605,0.819973036773605
742,Case78_20,1,20,1,0.99918014,0.6213503649635037,0.7011579903521252,0.7011579903521252
743,Case78_3,1,3,1,0.9829071,0.5951219512195121,0.8752462450906826,0.8752462450906826
744,Case78_4,1,4,1,0.9970094999999999,0.7118555806283631,0.8719882421460088,0.8719882421460088
745,Case78_9,1,9,1,0.99990845,0.8321197411003236,0.7206536110852122,0.7206536110852122
746,Case79,0,1,0,0.9876731,0.40578465063001146,0.915271028033351,0.915271028033351
747,Case80,1,1,1,0.9922245999999999,0.38475943391625766,0.8959035754076768,0.8959035754076768
748,Case81,0,1,0,0.9938423000000001,0.43614130434782616,0.7749765866198937,0.7749765866198937
749,Case82_2,1,2,1,0.99888545,0.28537603857247407,0.8311320929389866,0.8311320929389866
750,Case83_10,0,10,1,0.7495312,0.30729009552538955,0.9074235383753471,0.9074235383753471
751,Case83_12,0,12,1,0.6095673,0.15248468345813482,0.6614873104430865,0.6614873104430865
752,Case83_13,0,13,1,0.54240286,0.3195031055900621,0.7921525327814697,0.7921525327814697
753,Case83_14,0,14,0,0.521062,0.15155312273296817,0.6609310914817379,0.6609310914817379
754,Case83_15,0,15,0,0.7531605,0.14340190316260826,0.5933120130033707,0.5933120130033707
755,Case83_3,0,3,1,0.8563681000000001,0.4047369157570667,0.8199633535819784,0.8199633535819784
756,Case83_5,0,5,1,0.91572934,0.3184750733137829,0.8759911480682764,0.8759911480682764
757,Case83_9,0,9,1,0.66466343,0.048958333333333215,0.8723141818510375,0.8723141818510375
758,Case84,0,1,0,0.9954363000000002,0.3566442212584645,0.8591503216605287,0.8591503216605287
759,Case84_10,0,10,0,0.9999475,0.3112614449867088,0.8705014746320731,0.8705014746320731
760,Case84_12,0,12,0,0.99989724,0.19379025936402983,0.9058298362888138,0.9058298362888138
761,Case84_13,0,13,0,0.9998559000000001,0.24797810884767402,0.908248343410851,0.908248343410851
762,Case84_14,0,14,0,0.9998719000000001,0.09956725524747945,0.8053991021860278,0.8053991021860278
763,Case84_15,0,15,0,0.9998052,0.26126745951140673,0.6426726846922344,0.6426726846922344
764,Case84_16,0,16,0,0.99980575,0.25451505478865233,0.5977750298585602,0.5977750298585602
765,Case84_17,0,17,0,0.99961734,0.1687490084086939,0.7981506014142155,0.7981506014142155
766,Case84_18,0,18,0,0.99971676,0.06735908649173905,0.8917310242350722,0.8917310242350722
767,Case84_19,0,19,0,0.9996620999999999,0.3392513818793559,0.866660390477396,0.866660390477396
768,Case84_20,0,20,0,0.99973494,0.22880864702673231,-0.04337590609453623,-0.04337590609453623
769,Case84_4,0,4,0,0.9998787,0.3590480699855698,0.888161783780307,0.888161783780307
770,Case84_8,0,8,0,0.9998345,0.27703799159984743,0.7144192558243885,0.7144192558243885
771,Case84_9,0,9,0,0.99994683,0.23913463023004455,0.910277085635635,0.910277085635635
772,Case86_4,0,4,1,0.8916993000000001,0.24589525601920958,0.10723745143475338,0.10723745143475338
773,Case86_5,0,5,1,0.94479614,0.33541817742325364,0.8817453924951136,0.8817453924951136
774,Case86_7,0,7,1,0.9044559000000001,0.3469485495347562,0.8773136666371005,0.8773136666371005
775,Case86_8,0,8,1,0.8778611,0.3109173931091741,0.8464754699265652,0.8464754699265652
776,Case89_10,0,10,0,0.99939746,0.8321197411003236,0.8316432456730528,0.8316432456730528
777,Case89_11,0,11,0,0.9980101999999998,0.8321197411003236,0.7745654716208195,0.7745654716208195
778,Case89_13,0,13,0,0.9987569,0.7118555806283631,0.8706517042784183,0.8706517042784183
779,Case89_2,0,2,0,0.9923373,0.7118555806283631,0.8788108893905892,0.8788108893905892
780,Case89_3,0,3,0,0.9949777,1.0,0.8191592261508893,0.8191592261508893
781,Case89_6,0,6,0,0.9995356,0.7118555806283631,0.8729810805083982,0.8729810805083982
782,Case89_8,0,8,0,0.99713546,0.6844586374695865,0.723309294190821,0.723309294190821
783,Case89_9,0,9,0,0.998231,0.7118555806283631,0.9178629934495551,0.9178629934495551
784,Case90_10,0,10,0,0.9967412,0.4932844932844933,0.7927640705547687,0.7927640705547687
785,Case90_11,0,11,0,0.99793315,0.7118555806283631,0.8802362302027044,0.8802362302027044
786,Case90_12,0,12,0,0.99742955,0.6213503649635037,0.7442889560254033,0.7442889560254033
787,Case90_13,0,13,0,0.99941456,0.8321197411003236,0.9041568783764417,0.9041568783764417
788,Case90_14,0,14,0,0.9989146999999999,0.5506834483691974,0.8969797815033127,0.8969797815033127
789,Case90_15,0,15,0,0.9991285,0.6844586374695865,0.7613070617607565,0.7613070617607565
790,Case90_16,0,16,0,0.99931717,0.7118555806283631,0.8064991410207002,0.8064991410207002
791,Case90_4,0,4,0,0.996783,0.8321197411003236,0.5799013283091519,0.5799013283091519
792,Case90_8,0,8,0,0.9969536,0.7118555806283631,0.9174833484497716,0.9174833484497716
793,Case91_3,1,3,1,0.9998184000000001,0.7118555806283631,0.6458270095408509,0.6458270095408509
794,Case91_4,1,4,1,0.99970055,0.8321197411003236,0.6891833361499758,0.6891833361499758
795,Case91_5,1,5,1,0.9999831,0.8321197411003236,0.8442843070254114,0.8442843070254114
796,Case91_8,1,8,1,0.9999957,0.7118555806283631,0.6209447353492815,0.6209447353492815
797,Case92,1,1,1,0.99461323,0.37684325996259527,0.8380814863394123,0.8380814863394123
798,Case92_2,1,2,1,0.9973042,0.2376877499131954,0.6604065393328894,0.6604065393328894
799,Case93_2,1,2,1,0.9988181999999999,0.3536293827875979,0.9335740102611848,0.9335740102611848
800,Case93_6,1,6,1,0.98598677,0.14868393009377678,0.8570141329085048,0.8570141329085048
801,Case95_10,1,10,1,0.9999882,0.6457317073170732,0.8947304510089893,0.8947304510089893
802,Case95_13,1,13,1,0.9999877,0.6844586374695864,0.34263375739384117,0.34263375739384117
803,Case95_14,1,14,1,0.9999455,0.8321197411003236,0.8276866457018722,0.8276866457018722
804,Case95_17,1,17,1,0.99981743,1.0,0.8779689429412347,0.8779689429412347
805,Case95_19,1,19,1,0.99996054,0.6068480173230477,0.8951331032000547,0.8951331032000547
806,Case95_2,1,2,1,0.9999998999999999,0.7118555806283631,0.7294951300704671,0.7294951300704671
807,Case95_20,1,20,1,0.9999756999999999,0.5445121951219511,0.785654873835012,0.785654873835012
808,Case95_5,1,5,1,0.9999982,0.8321197411003236,0.48767271764369335,0.48767271764369335
809,Case95_7,1,7,1,0.9999956,0.5445121951219511,0.8897256640930373,0.8897256640930373
810,Case95_8,1,8,1,0.99999046,0.5506834483691972,0.5052685612375492,0.5052685612375492
811,Case95_9,1,9,1,0.99999344,0.5854145854145855,0.9028699175919841,0.9028699175919841
812,Case96_6,0,6,0,0.7813863,0.5445121951219511,-0.014813424138630182,-0.014813424138630182
813,Case96_7,0,7,0,0.5883168000000001,0.8321197411003236,-0.1345550877051107,-0.1345550877051107
814,Case96_9,0,9,0,0.9575509,0.6213503649635037,0.6588687236383453,0.6588687236383453
815,Case97_4,0,4,0,0.9946955,0.2899509524352688,0.8238557862676461,0.8238557862676461
816,Case97_7,0,7,0,0.9939921999999999,0.26545158821278236,0.484386651744684,0.484386651744684
817,Case98,0,1,1,0.99215394,0.6457317073170732,0.8104077839435466,0.8104077839435466
818,Case98_4,0,4,1,0.57986563,0.8321197411003236,0.40834326452265024,0.40834326452265024
819,Case99_3,0,3,0,0.6922813,0.7118555806283631,0.8720869049724264,0.8720869049724264
820,Case99_5,0,5,0,0.5494502,0.7838916854712723,0.8366181142875784,0.8366181142875784
821,Case99_8,0,8,1,0.6146309,0.6213503649635037,0.6340629523865133,0.6340629523865133
822,Case99_9,0,9,0,0.55879724,0.7118555806283631,0.04099273154166405,0.04099273154166405
823,Case9_10,0,10,0,0.99993646,0.5065653432588917,0.7602076104444976,0.7602076104444976
824,Case9_11,0,11,0,0.999892,0.39869204260651636,0.7217401386373414,0.7217401386373414
825,Case9_12,0,12,0,0.9998904000000001,0.22381546134663322,0.5644741590321415,0.5644741590321415
826,Case9_4,0,4,0,0.99929374,0.17959245742092456,0.8967107080696072,0.8967107080696072
827,Case9_6,0,6,0,0.9998665999999999,0.31053960659223834,0.8144170846068701,0.8144170846068701
828,Case9_7,0,7,0,0.99967796,0.32150868788259024,0.8480602620739994,0.8480602620739994
829,Case9_9,0,9,0,0.99973106,0.5751845266957598,0.935664971369377,0.935664971369377
